device_id,attribution_time,channel,campaign_id,attribution_cost
20240315_ilia87x670,2024-03-15 08:25:24,appLovin,Campaign_1221,7
20240421_78p7pbi9hn,2024-04-21 07:20:13,youtube,referral_target,8
20240223_bkpmeeutjk,2024-02-23 22:45:08,tiktok_ads,Campaign_eeR_v2,5
20240415_tvxbde2js3,2024-04-15 09:00:05,tiktok_ads,Campaign_KAW23,2
20240430_ig09du967d,2024-04-30 06:47:15,adMob,Small_games24,2
20240207_7ndxdwuino,2024-02-07 15:41:03,youtube,Promocode_target11,4
20240329_0y0e1uoay7,2024-03-29 17:06:38,tiktok_ads,Campaign_KAW23,2
20240320_dqhfqervs9,2024-03-20 04:16:03,adMob,target_apps1212,4
20240429_mshq2dxnxl,2024-04-29 16:03:54,tiktok_ads,Campaign_KAW23,2
20240225_kgyljcaedq,2024-02-25 18:22:40,tiktok_ads,Campaign_LSR14,3
20240419_rl1ru4rwdk,2024-04-19 23:01:19,appLovin,Campaign332,7
20240229_aofzmhgw63,2024-02-29 08:49:09,adMob,Small_games24,1
20240322_i88sfrz59d,2024-03-22 10:34:49,tiktok_ads,Campaign_LSR14,2
20240411_gb67xdizsf,2024-04-11 05:24:05,ironSource,ID_4443d,1
20240215_6hcs602nkn,2024-02-15 13:43:36,adMob,Small_games24,2
20240115_mxrqe407ja,2024-01-15 08:31:35,tiktok_ads,Campaign_eeR_v2,5
20240328_zs82rnwk6b,2024-03-28 07:08:35,tiktok_ads,Campaign_eeR_v2,5
20240423_qs6htepgpn,2024-04-23 16:24:22,ironSource,ID_fdgj123,1
20240317_murmsv80cf,2024-03-17 15:33:55,appLovin,Campaign_1221,7
20240120_i1w6ch1urm,2024-01-20 04:16:40,adMob,Small_games24,1
20240211_3nz2iyqu1d,2024-02-11 03:43:46,youtube,referral_target,8
20240325_g7zmzeb1g7,2024-03-25 03:29:09,youtube,Shorts_v3,5
20240225_9gbrv4cben,2024-02-25 22:04:29,youtube,referral_target,10
20240423_h6bka8f39h,2024-04-23 15:44:54,adMob,target_apps1212,3
20240117_7whjhswl5h,2024-01-17 06:50:31,appLovin,Campaign332,7
20240313_tq4irlsk06,2024-03-13 18:16:38,tiktok_ads,Campaign_eeR_v2,4
20240312_tukwn9a0gz,2024-03-12 12:59:36,adMob,pop_Games,3
20240225_ap0v6a74n2,2024-02-25 18:13:23,adMob,pop_Games,3
20240125_lodhretg00,2024-01-25 18:40:05,tiktok_ads,Campaign_eeR_v2,3
20240325_n8i573sns6,2024-03-25 20:34:16,tiktok_ads,Campaign_eeR_v2,5
20240424_v8awp0co1z,2024-04-24 05:41:04,youtube,Promocode_target11,6
20240124_dy24blwdeg,2024-01-24 10:08:23,tiktok_ads,Campaign_KAW23,1
20240218_euga0glofc,2024-02-18 18:48:53,ironSource,ID_fdgj123,2
20240328_3spdsxdux2,2024-03-28 00:26:00,youtube,Promocode_top,4
20240229_agljj03c2h,2024-02-29 16:57:50,tiktok_ads,Campaign_LSR14,2
20240318_efxhnhw41k,2024-03-18 14:26:30,youtube,Promocode_top,8
20240314_84778djwrl,2024-03-14 12:35:40,tiktok_ads,Campaign_pre34,3
20240106_lldia88sts,2024-01-06 18:05:16,ironSource,ID_4443d,2
20240402_dmxmlaln6m,2024-04-02 16:55:10,tiktok_ads,Campaign_LSR14,1
20240106_ryb0xav2x4,2024-01-06 06:04:24,adMob,Small_games24,1
20240127_dosfna0n1e,2024-01-27 20:04:27,youtube,referral_target,6
20240120_i4ghujgupb,2024-01-20 19:09:52,tiktok_ads,Campaign_LSR14,2
20240130_0qvpotbeva,2024-01-30 04:56:31,adMob,pop_Games,3
20240125_i0ogo5dj4k,2024-01-25 02:24:18,tiktok_ads,Campaign_eeR_v2,3
20240209_3vtgfghff7,2024-02-09 10:37:33,tiktok_ads,Campaign_pre34,2
20240318_bjnyr7zs3j,2024-03-18 15:25:23,adMob,pop_Games,3
20240205_xkn7tgy7rd,2024-02-05 19:01:09,tiktok_ads,Campaign_KAW23,1
20240401_x685fuxw0h,2024-04-01 12:05:14,appLovin,Campaign332,7
20240406_28ql9q7tqd,2024-04-06 19:33:04,tiktok_ads,Campaign_KAW23,1
20240120_7ev37jk1l1,2024-01-20 02:36:15,tiktok_ads,Campaign_eeR_v2,5
20240321_g2ijiujzo4,2024-03-21 14:57:03,adMob,target_apps1212,4
20240326_gez3xqtpwn,2024-03-26 04:01:55,appLovin,Campaign_1221,6
20240104_vofjkngvt9,2024-01-04 21:39:39,appLovin,Campaign_1221,7
20240212_bx5ltqmpcl,2024-02-12 04:52:34,adMob,pop_Games,3
20240313_aw2lax0mq5,2024-03-13 10:56:30,tiktok_ads,Campaign_LSR14,1
20240305_po90qp0cgk,2024-03-05 12:05:34,youtube,Promocode_top,8
20240321_pigv2cchhp,2024-03-21 13:51:36,tiktok_ads,Campaign_eeR_v2,5
20240117_v1xs447x38,2024-01-17 20:03:51,adMob,Small_games24,1
20240112_h956bpm2r2,2024-01-12 07:58:09,appLovin,Campaign_1221,6
20240103_fae9n4zv1j,2024-01-03 22:04:13,tiktok_ads,Campaign_LSR14,2
20240311_bbqllgx1bi,2024-03-11 01:16:57,ironSource,ID_ekvpa23,2
20240324_0ql928onwe,2024-03-24 13:46:41,ironSource,ID_ekvpa23,2
20240425_r6wtjnkjlj,2024-04-25 17:23:22,tiktok_ads,Campaign_pre34,3
20240314_tmk1b7e40y,2024-03-14 19:01:32,tiktok_ads,Campaign_KAW23,1
20240315_fdm64mrnl5,2024-03-15 13:17:36,tiktok_ads,Campaign_eeR_v2,5
20240205_nh55bwmyzf,2024-02-05 15:40:42,appLovin,Campaign332,6
20240224_asr9xmubxl,2024-02-24 18:10:38,appLovin,Campaign332,6
20240412_nb7cy53q5w,2024-04-12 01:44:53,tiktok_ads,Campaign_pre34,4
20240308_rqtukmypqn,2024-03-08 04:38:18,youtube,Promocode_target11,3
20240116_32lprhz7wt,2024-01-16 21:29:59,youtube,Promocode_target11,3
20240403_2k1a2xnnka,2024-04-03 16:57:44,tiktok_ads,Campaign_KAW23,1
20240217_i29sqgek3k,2024-02-17 04:37:26,tiktok_ads,Campaign_eeR_v2,4
20240205_2e2d3rmcqf,2024-02-05 13:01:21,tiktok_ads,Campaign_KAW23,2
20240227_tvwdfovt9y,2024-02-27 15:37:58,tiktok_ads,Campaign_LSR14,3
20240321_xnxl8ffvmb,2024-03-21 14:26:03,youtube,referral_target,8
20240103_2pu7u9wvjd,2024-01-03 01:46:28,tiktok_ads,Campaign_LSR14,1
20240302_tjbb2n7e1n,2024-03-02 22:52:12,appLovin,Campaign332,7
20240104_2bk9b6yikv,2024-01-04 14:04:26,tiktok_ads,Campaign_LSR14,2
20240425_5dw8ah88xt,2024-04-25 14:36:50,tiktok_ads,Campaign_KAW23,2
20240317_5psxm2fvju,2024-03-17 08:54:59,appLovin,Campaign332,6
20240302_4cp2wxe0nz,2024-03-02 03:31:51,appLovin,Campaign_1221,8
20240328_ia4tcmgtjw,2024-03-28 14:50:49,youtube,Shorts_v3,4
20240425_on6izfyfsr,2024-04-25 12:00:38,tiktok_ads,Campaign_KAW23,2
20240209_7e8tnbcol9,2024-02-09 07:58:36,youtube,Promocode_top,8
20240415_abvxvkk7mk,2024-04-15 22:13:59,appLovin,Campaign_1221,5
20240403_et9cd251v8,2024-04-03 09:16:20,adMob,pop_Games,4
20240407_l98t4gqbd6,2024-04-07 04:08:47,tiktok_ads,Campaign_LSR14,1
20240418_s5j8d337k9,2024-04-18 22:05:06,tiktok_ads,Campaign_eeR_v2,5
20240102_jilec05f68,2024-01-02 02:04:59,youtube,Shorts_v3,5
20240415_kvmkefmq3b,2024-04-15 19:53:29,tiktok_ads,Campaign_LSR14,2
20240225_jfqhuqxtnf,2024-02-25 15:27:19,tiktok_ads,Campaign_eeR_v2,5
20240404_og36hdkg6o,2024-04-04 18:53:03,youtube,Promocode_target11,6
20240416_c27gi7u6u9,2024-04-16 11:05:30,tiktok_ads,Campaign_pre34,3
20240319_2y2klpdwqb,2024-03-19 18:22:27,youtube,Shorts_v3,5
20240214_ccq3f6du8u,2024-02-14 20:18:48,tiktok_ads,Campaign_eeR_v2,3
20240413_fmw6g4u4n2,2024-04-13 19:42:43,adMob,target_apps1212,4
20240105_2uxpyeoizh,2024-01-05 14:22:16,youtube,Promocode_target11,5
20240410_y16u4qdakf,2024-04-10 05:48:32,ironSource,ID_4443d,3
20240416_b9dltw546d,2024-04-16 10:42:01,appLovin,Campaign_1221,5
20240126_fy9995mt6o,2024-01-26 23:45:58,adMob,target_apps1212,6
20240126_z5rbvpld1l,2024-01-26 20:55:30,tiktok_ads,Campaign_LSR14,3
20240308_r0tzg1t8x5,2024-03-08 00:33:40,youtube,Promocode_top,4
20240207_xcybm021d3,2024-02-07 21:16:18,tiktok_ads,Campaign_eeR_v2,4
20240131_mob3teito9,2024-01-31 21:39:35,tiktok_ads,Campaign_pre34,4
20240209_ssyqrss4e3,2024-02-09 04:52:54,adMob,Small_games24,1
20240427_9wtdqk2nvt,2024-04-27 14:01:58,tiktok_ads,Campaign_LSR14,1
20240116_9nl2aet6n2,2024-01-16 18:57:26,youtube,Promocode_target11,3
20240307_cjyllyli7u,2024-03-07 08:33:10,tiktok_ads,Campaign_pre34,3
20240113_ml2rlk2o7a,2024-01-13 09:48:00,adMob,target_apps1212,3
20240229_1doo68exhk,2024-02-29 16:38:31,tiktok_ads,Campaign_pre34,3
20240302_0px8lapg9i,2024-03-02 22:33:37,youtube,Shorts_v3,6
20240104_u6z6n1g8tp,2024-01-04 18:33:11,youtube,Promocode_target11,6
20240427_lncgccdv89,2024-04-27 00:16:32,adMob,pop_Games,5
20240223_lt8oiw32r9,2024-02-23 17:23:15,tiktok_ads,Campaign_KAW23,1
20240103_uis7em8f1r,2024-01-03 08:34:17,youtube,referral_target,7
20240104_i1q4chc51s,2024-01-04 01:44:55,tiktok_ads,Campaign_KAW23,2
20240422_1423shcth3,2024-04-22 04:11:04,youtube,Promocode_top,6
20240404_iqz0wc1sx1,2024-04-04 00:27:58,tiktok_ads,Campaign_LSR14,2
20240331_k9aka3nqey,2024-03-31 20:48:35,tiktok_ads,Campaign_KAW23,2
20240202_lzhizmsesf,2024-02-02 23:58:17,tiktok_ads,Campaign_LSR14,2
20240423_rfdlgqrloy,2024-04-23 07:41:19,adMob,target_apps1212,4
20240223_1h8pcu5zm0,2024-02-23 13:59:35,appLovin,Campaign_1221,8
20240403_eu6d61esx7,2024-04-03 12:21:23,tiktok_ads,Campaign_pre34,4
20240130_2v3sb97wz8,2024-01-30 07:23:46,tiktok_ads,Campaign_pre34,4
20240116_ma7pdnqupb,2024-01-16 18:09:11,youtube,referral_target,7
20240402_ssaxv6sg6x,2024-04-02 10:38:00,youtube,Promocode_top,6
20240124_92yhqisdfu,2024-01-24 22:24:26,youtube,Promocode_top,8
20240114_9jhmplf83t,2024-01-14 19:37:36,youtube,Promocode_target11,6
